Site Building Name,Site Street No,Site Street 1,Site Street 2,Site Town,Site Postcode,MPAN Topline,Meter Number,Usage,Proposed Start Date,Energization Status,Annualised AQ,Status
,,,,,,,2000003485364.0,,,,,Unfound
,,,,,,,1800031007736.0,,,,,Unfound
,,,,,,,8813127606.0,8813127606.0,,,8813127606.0,Unfound
,,,,,,,1417506120006.0,,,,,Unfound
,,,,,,,3026905709.0,3026905709.0,,,3026905709.0,Unfound
,,,,,,,1900004267079.0,,,,,Unfound
,,,,,,,1200050091725.0,,,,,Unfound
,,,,,,,1415476002002.0,,,,,Unfound
,,,,,,,2734631309.0,2734631309.0,,,2734631309.0,Unfound
,,,,,,,1800026943065.0,,,,,Unfound
,,,,,,,715780101.0,715780101.0,,,715780101.0,Unfound
,,,,,,,1012859005603.0,,,,,Unfound
,,,,,,,1900005128330.0,,,,,Unfound
,,,,,,,2200023384800.0,,,,,Unfound
,,,,,,,48420503.0,48420503.0,,,48420503.0,Unfound
,,,,,,,70355507.0,70355507.0,,,70355507.0,Unfound
,,,,,,,2200040233689.0,,,,,Unfound
,,,,,,,2200017788977.0,,,,,Unfound
,,,,,,,3357134807.0,3357134807.0,,,3357134807.0,Unfound
,,,,,,,1200050088217.0,,,,,Unfound
,,,,,,,55266106.0,55266106.0,,,55266106.0,Unfound
,,,,,,,1100021433290.0,,,,,Unfound
,,,,,,,58835707.0,58835707.0,,,58835707.0,Unfound
,,,,,,,1200040119009.0,,,,,Unfound
,,,,,,,73700210.0,73700210.0,,,73700210.0,Unfound
,,,,,,,3098442804.0,3098442804.0,,,3098442804.0,Unfound
,,,,,,,1507930750023.0,,,,,Unfound
,,,,,,,1800036578307.0,,,,,Unfound
,,,,,,,1610011432396.0,,,,,Unfound
,,,,,,,1100012332540.0,,,,,Unfound
,,,,,,,1100002840537.0,,,,,Unfound
,,,,,,,1610030565373.0,,,,,Unfound
,,,,,,,63318409.0,63318409.0,,,63318409.0,Unfound
,,,,,,,2300000717781.0,,,,,Unfound
,,,,,,,1012590122957.0,,,,,Unfound
,,,,,,,1610005026950.0,,,,,Unfound
,,,,,,,2199993028345.0,,,,,Unfound
,,,,,,,2000009127439.0,,,,,Unfound
,,,,,,,2340113929512.0,,,,,Unfound
,,,,,,,2000050050323.0,,,,,Unfound
,,,,,,,2300000641263.0,,,,,Unfound
,,,,,,,79236107.0,79236107.0,,,79236107.0,Unfound
,,,,,,,1200024884395.0,,,,,Unfound
,,,,,,,1900061376521.0,,,,,Unfound
,,,,,,,1800020044650.0,,,,,Unfound
,,,,,,,2996224604.0,2996224604.0,,,2996224604.0,Unfound
,,,,,,,80036800.0,80036800.0,,,80036800.0,Unfound
,,,,,,,1200036795716.0,,,,,Unfound
,,,,,,,1100014651400.0,,,,,Unfound
,,,,,,,1896294801.0,1896294801.0,,,1896294801.0,Unfound
,,,,,,,2200018716486.0,,,,,Unfound
,,,,,,,2000027455429.0,,,,,Unfound
,,,,,,,2000003833609.0,,,,,Unfound
,,,,,,,1591035615549.0,,,,,Unfound
,,,,,,,1044425310.0,1044425310.0,,,1044425310.0,Unfound
,,,,,,,5013324504.0,5013324504.0,,,5013324504.0,Unfound
,,,,,,,1100000594150.0,,,,,Unfound
,,,,,,,17540703.0,17540703.0,,,17540703.0,Unfound
,,,,,,,2200021402156.0,,,,,Unfound
,,,,,,,2200023026171.0,,,,,Unfound
,,,,,,,52821901.0,52821901.0,,,52821901.0,Unfound
,,,,,,,1200024398128.0,,,,,Unfound
,,,,,,,67797906.0,67797906.0,,,67797906.0,Unfound
,,,,,,,1416004200005.0,,,,,Unfound
,,,,,,,2212465507.0,2212465507.0,,,2212465507.0,Unfound
,,,,,,,1591018581400.0,,,,,Unfound
,,,,,,,52256806.0,52256806.0,,,52256806.0,Unfound
,,,,,,,2975087805.0,2975087805.0,,,2975087805.0,Unfound
,,,,,,,8823879009.0,8823879009.0,,,8823879009.0,Unfound
,,,,,,,1610030657945.0,,,,,Unfound
,,,,,,,50843003.0,50843003.0,,,50843003.0,Unfound
,,,,,,,2956479007.0,2956479007.0,,,2956479007.0,Unfound
,,,,,,,1800054605878.0,,,,,Unfound
,,,,,,,1085627206.0,1085627206.0,,,1085627206.0,Unfound
,,,,,,,1023528092429.0,,,,,Unfound
,,,,,,,1413531151004.0,,,,,Unfound
,,,,,,,1300007356672.0,,,,,Unfound
,,,,,,,2000021825577.0,,,,,Unfound
,,,,,,,1012730416286.0,,,,,Unfound
,,,,,,,2340911732514.0,,,,,Unfound
,,,,,,,2352370325910.0,,,,,Unfound
,,,,,,,1012853241575.0,,,,,Unfound
,,,,,,,2000027335700.0,,,,,Unfound
,,,,,,,1200025421790.0,,,,,Unfound
,,,,,,,2199999207672.0,,,,,Unfound
,,,,,,,1721952767600.0,,,,,Unfound
,,,,,,,2149668602.0,2149668602.0,,,2149668602.0,Unfound
,,,,,,,1100020365899.0,,,,,Unfound
,,,,,,,4227575910.0,4227575910.0,,,4227575910.0,Unfound
,,,,,,,1416394460009.0,,,,,Unfound
,,,,,,,2416556410.0,2416556410.0,,,2416556410.0,Unfound
,,,,,,,1100004994586.0,,,,,Unfound
,,,,,,,3994215803.0,3994215803.0,,,3994215803.0,Unfound
,,,,,,,3296148505.0,3296148505.0,,,3296148505.0,Unfound
,,,,,,,1200022465660.0,,,,,Unfound
,,,,,,,8813161101.0,8813161101.0,,,8813161101.0,Unfound
,,,,,,,2000011777368.0,,,,,Unfound
,,,,,,,69832308.0,69832308.0,,,69832308.0,Unfound
,,,,,,,2200012288447.0,,,,,Unfound
,,,,,,,5084748302.0,5084748302.0,,,5084748302.0,Unfound
,,,,,,,2140074201.0,2140074201.0,,,2140074201.0,Unfound
,,,,,,,2000024172830.0,,,,,Unfound
,,,,,,,535790910.0,535790910.0,,,535790910.0,Unfound
,,,,,,,70062200.0,70062200.0,,,70062200.0,Unfound
,,,,,,,1100009580012.0,,,,,Unfound
,,,,,,,1900002163838.0,,,,,Unfound
,,,,,,,2199998907791.0,,,,,Unfound
,,,,,,,1900002049776.0,,,,,Unfound
,,,,,,,1591018732957.0,,,,,Unfound
,,,,,,,2000019175235.0,,,,,Unfound
,,,,,,,2200042264908.0,,,,,Unfound
,,,,,,,2000009492419.0,,,,,Unfound
,,,,,,,2200030004447.0,,,,,Unfound
,,,,,,,2000025905640.0,,,,,Unfound
,,,,,,,4243633104.0,4243633104.0,,,4243633104.0,Unfound
,,,,,,,1300006341815.0,,,,,Unfound
,,,,,,,1012657217636.0,,,,,Unfound
,,,,,,,1200010077536.0,,,,,Unfound
,,,,,,,2300000266848.0,,,,,Unfound
